text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Get #DesignerClothes on #Rent in your location at any time.Enjoy the services of #Rent2cash &amp; save your time &amp; mone<U+2026> https://t.co/BstTfT6ToY,FALSE,0,NA,07/02/17 5:31,TRUE,NA,8.28839E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rent2cash01,0,FALSE,FALSE,NA,NA
#RentASuit Cool Idea,FALSE,0,NA,07/02/17 5:29,FALSE,NA,8.28838E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_KaushikKishore,0,FALSE,FALSE,NA,NA
No why buy a suit when we can rent it out. Amazing way to save our hard earned money. #RentASuit @flyrobe<U+2026> https://t.co/cwOsDLEGyr,FALSE,0,NA,07/02/17 5:28,TRUE,NA,8.28838E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zubby_44,0,FALSE,FALSE,NA,NA
#RentASuit @flyrobe https://t.co/DlPFVcMGQ4<U+2026> just great they working for all if you just havent,FALSE,0,NA,07/02/17 5:27,FALSE,NA,8.28838E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",deepakparab2424,0,FALSE,FALSE,NA,NA
#TISNews Chck nw - https://t.co/BiP7VcTOWT 2 know why #RentASuit is trending at 7 in India at 07/02/2017 10:57:06 am,FALSE,0,NA,07/02/17 5:27,FALSE,NA,8.28837E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",INPrimeMinister,0,FALSE,FALSE,NA,NA
do check out all this if you ever havent seen . #RentASuit @flyrobe https://t.co/ldU1emVd7e<U+2026>,FALSE,0,NA,07/02/17 5:26,FALSE,NA,8.28837E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",deepakparab2424,0,FALSE,FALSE,NA,NA
Now we can wear our favorite suit without even spending huge money. #RentASuit @flyrobe https://t.co/0ERP2tQpFk,FALSE,0,NA,07/02/17 5:25,FALSE,NA,8.28837E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",Tweet_Tweet_Raj,0,FALSE,FALSE,NA,NA
An unique Investment Plan in the market it's  #RentASuit instead of buying One. Kudos to @flyrobe https://t.co/UuO8ajZ6Eq,FALSE,0,NA,07/02/17 5:24,FALSE,NA,8.28837E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",Tweet_Tweet_Raj,0,FALSE,FALSE,NA,NA
Why buy Expensive Suite or that Designer Sherwani When I can rent one now! #RentASuit @flyrobe https://t.co/ruWeAcdt3E,FALSE,0,NA,07/02/17 5:22,FALSE,NA,8.28836E+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",sandip_rp,0,FALSE,FALSE,NA,NA
"RT @Being_Akbar: Bet Saving money has never felt smarter.Let<U+2019>s #RentASuit instead. Visit https://t.co/RuCa2n7naq to rent for wedding and<U+2026>",FALSE,0,NA,07/02/17 5:19,FALSE,NA,8.28836E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",urboynaved,9,TRUE,FALSE,NA,NA